event_id,customer_id,timestamp,event,feature
E043237,C0594,2026-04-10 20:47:00,feature_used,integrations
E043238,C0594,2026-04-02 19:23:40,team_member_invited,integrations
E043239,C0594,2026-04-28 22:28:38,login,analytics
E043240,C0594,2026-04-11 21:15:17,integration_connected,reports
E043241,C0594,2026-04-27 14:47:29,login,integrations
E043242,C0594,2026-04-23 19:48:31,login,team_management
E043243,C0594,2026-04-28 04:19:40,dashboard_viewed,reports
E043244,C0594,2026-04-25 00:28:22,feature_used,integrations
E043245,C0594,2026-04-19 18:50:11,dashboard_viewed,team_management
E043246,C0594,2026-04-23 06:52:54,report_created,dashboard
E043247,C0594,2026-04-07 22:05:12,feature_used,reports
E043248,C0594,2026-04-08 05:02:49,feature_used,dashboard
E043249,C0594,2026-04-10 04:31:04,report_created,integrations
E043250,C0594,2026-04-15 16:02:23,report_created,dashboard
E043251,C0594,2026-04-03 11:22:30,feature_used,integrations
E043252,C0594,2026-04-01 11:53:50,dashboard_viewed,integrations
E043253,C0594,2026-04-04 11:21:37,feature_used,dashboard
E043254,C0594,2026-04-01 07:43:19,dashboard_viewed,analytics
E043255,C0594,2026-04-07 16:48:33,feature_used,integrations
E043256,C0594,2026-04-03 09:30:20,feature_used,team_management
E043257,C0594,2026-04-23 04:08:54,feature_used,reports
E043258,C0594,2026-04-24 07:42:06,dashboard_viewed,reports
E043259,C0594,2026-04-01 15:59:56,login,reports
E043260,C0594,2026-04-12 10:02:27,login,analytics
E043261,C0594,2026-04-01 07:50:18,integration_connected,team_management
E043262,C0594,2026-04-25 04:29:30,feature_used,team_management
E043263,C0594,2026-04-15 06:05:12,login,dashboard
E043264,C0595,2026-04-25 16:17:15,feature_used,team_management
E043265,C0595,2026-04-29 14:31:25,feature_used,team_management
E043266,C0595,2026-04-26 19:01:46,feature_used,analytics
E043267,C0595,2026-04-28 15:14:42,login,reports
E043268,C0595,2026-04-27 12:10:38,team_member_invited,integrations
E043269,C0595,2026-04-24 05:39:03,dashboard_viewed,analytics
E043270,C0595,2026-04-24 19:03:29,dashboard_viewed,analytics
E043271,C0595,2026-04-25 05:47:45,login,integrations
E043272,C0595,2026-04-29 23:51:15,login,dashboard
E043273,C0595,2026-04-26 22:16:20,dashboard_viewed,reports
E043274,C0595,2026-04-25 14:37:22,feature_used,reports
E043275,C0595,2026-04-27 01:29:03,login,team_management
E043276,C0595,2026-04-27 08:41:58,login,reports
E043277,C0595,2026-04-24 12:45:50,team_member_invited,reports
E043278,C0595,2026-04-24 04:17:51,feature_used,analytics
E043279,C0595,2026-04-25 17:05:42,team_member_invited,reports
E043280,C0595,2026-04-27 10:56:30,dashboard_viewed,reports
E043281,C0595,2026-04-29 13:18:48,login,integrations
E043282,C0595,2026-04-24 10:56:45,feature_used,dashboard
E043283,C0595,2026-04-29 21:45:59,dashboard_viewed,reports
E043284,C0595,2026-04-27 10:42:49,report_created,integrations
E043285,C0595,2026-04-26 14:17:37,dashboard_viewed,reports
E043286,C0595,2026-04-27 04:48:25,login,integrations
E043287,C0595,2026-04-24 05:02:54,login,team_management
E043288,C0595,2026-04-25 20:06:40,login,analytics
E043289,C0595,2026-04-27 16:24:56,dashboard_viewed,dashboard
E043290,C0595,2026-04-28 19:55:58,feature_used,analytics
E043291,C0595,2026-04-28 15:12:52,login,reports
E043292,C0596,2026-04-24 00:22:46,feature_used,reports
E043293,C0596,2026-04-28 10:13:06,integration_connected,dashboard
E043294,C0596,2026-04-27 06:50:40,integration_connected,analytics
E043295,C0596,2026-04-27 18:11:53,dashboard_viewed,dashboard
E043296,C0596,2026-04-23 08:50:45,feature_used,dashboard
E043297,C0596,2026-04-27 03:27:14,feature_used,integrations
E043298,C0596,2026-04-28 12:52:24,team_member_invited,team_management
E043299,C0596,2026-04-23 04:31:56,login,team_management
E043300,C0596,2026-04-27 23:12:24,report_created,team_management
E043301,C0596,2026-04-29 17:01:30,login,reports
E043302,C0596,2026-04-29 11:29:49,feature_used,dashboard
E043303,C0596,2026-04-26 19:46:18,dashboard_viewed,reports
E043304,C0596,2026-04-25 10:26:01,feature_used,reports
E043305,C0596,2026-04-22 20:17:51,login,reports
E043306,C0596,2026-04-29 23:54:09,feature_used,integrations
E043307,C0596,2026-04-23 19:35:28,login,dashboard
E043308,C0596,2026-04-29 08:50:51,integration_connected,analytics
E043309,C0596,2026-04-27 02:18:43,integration_connected,reports
E043310,C0596,2026-04-29 11:10:28,feature_used,team_management
E043311,C0596,2026-04-22 18:39:03,feature_used,integrations
E043312,C0596,2026-04-29 04:39:02,login,team_management
E043313,C0596,2026-04-28 07:33:37,dashboard_viewed,team_management
E043314,C0596,2026-04-28 06:20:29,feature_used,team_management
E043315,C0596,2026-04-22 08:41:18,report_created,dashboard
E043316,C0596,2026-04-28 20:27:47,feature_used,analytics
E043317,C0596,2026-04-24 05:07:43,login,analytics
E043318,C0596,2026-04-28 04:51:32,feature_used,team_management
E043319,C0596,2026-04-24 08:23:44,login,team_management
E043320,C0596,2026-04-29 03:46:50,dashboard_viewed,analytics
E043321,C0596,2026-04-28 22:22:50,login,integrations
E043322,C0596,2026-04-25 12:51:36,dashboard_viewed,dashboard
E043323,C0596,2026-04-23 11:09:56,team_member_invited,reports
E043324,C0596,2026-04-27 14:05:40,report_created,dashboard
E043325,C0596,2026-04-26 06:05:23,feature_used,integrations
E043326,C0596,2026-04-22 15:14:50,login,team_management
E043327,C0596,2026-04-23 07:49:12,dashboard_viewed,integrations
E043328,C0596,2026-04-27 18:56:49,feature_used,integrations
E043329,C0596,2026-04-25 12:28:08,feature_used,dashboard
E043330,C0596,2026-04-25 21:04:03,login,analytics
E043331,C0596,2026-04-26 00:52:43,dashboard_viewed,analytics
E043332,C0596,2026-04-23 17:22:43,integration_connected,dashboard
E043333,C0596,2026-04-23 19:13:37,report_created,team_management
E043334,C0596,2026-04-24 20:45:42,login,reports
E043335,C0596,2026-04-23 13:15:58,report_created,integrations
E043336,C0596,2026-04-26 14:26:57,dashboard_viewed,reports
E043337,C0596,2026-04-24 00:34:17,report_created,reports
E043338,C0596,2026-04-23 10:00:04,integration_connected,dashboard
E043339,C0596,2026-04-24 08:15:25,feature_used,integrations
E043340,C0596,2026-04-26 05:32:31,feature_used,reports
E043341,C0596,2026-04-24 06:52:58,integration_failed,dashboard
E043342,C0596,2026-04-26 22:00:52,feature_used,dashboard
E043343,C0596,2026-04-28 05:50:30,login,dashboard
E043344,C0596,2026-04-24 10:48:58,dashboard_viewed,reports
E043345,C0596,2026-04-28 07:49:23,report_created,reports
E043346,C0596,2026-04-28 12:53:10,dashboard_viewed,reports
E043347,C0597,2026-02-25 22:55:40,team_member_invited,reports
E043348,C0597,2026-02-24 15:14:52,login,dashboard
E043349,C0597,2026-02-24 08:03:36,integration_connected,dashboard
E043350,C0597,2026-02-27 00:05:16,login,reports
E043351,C0597,2026-02-26 18:51:23,report_created,integrations
E043352,C0597,2026-02-25 19:46:43,report_created,analytics
E043353,C0597,2026-02-22 15:03:47,report_created,dashboard
E043354,C0597,2026-02-23 16:25:30,feature_used,dashboard
E043355,C0597,2026-02-25 09:08:36,integration_connected,team_management
E043356,C0597,2026-02-25 00:55:26,feature_used,integrations
E043357,C0597,2026-02-23 01:07:43,feature_used,analytics
E043358,C0597,2026-02-24 04:05:53,feature_used,analytics
E043359,C0597,2026-02-25 21:04:55,feature_used,reports
E043360,C0597,2026-02-23 12:34:09,report_created,analytics
E043361,C0597,2026-02-28 14:50:14,team_member_invited,analytics
E043362,C0597,2026-02-28 18:42:20,login,integrations
E043363,C0597,2026-02-24 12:30:08,integration_connected,dashboard
E043364,C0597,2026-02-23 18:07:38,dashboard_viewed,dashboard
E043365,C0597,2026-02-25 21:54:38,dashboard_viewed,analytics
E043366,C0597,2026-02-22 04:12:14,integration_connected,analytics
E043367,C0597,2026-02-22 07:45:09,feature_used,dashboard
E043368,C0597,2026-02-22 15:08:57,team_member_invited,dashboard
E043369,C0597,2026-02-28 20:15:50,feature_used,reports
E043370,C0597,2026-02-23 02:05:25,login,analytics
E043371,C0597,2026-02-28 09:20:09,login,dashboard
E043372,C0597,2026-03-21 19:51:28,login,integrations
E043373,C0597,2026-03-17 08:21:03,feature_used,dashboard
E043374,C0597,2026-03-13 07:51:36,dashboard_viewed,integrations
E043375,C0597,2026-03-09 05:16:02,feature_used,reports
E043376,C0597,2026-03-10 07:23:42,dashboard_viewed,integrations
E043377,C0597,2026-03-18 23:24:41,feature_used,reports
E043378,C0597,2026-03-14 16:02:29,feature_used,team_management
E043379,C0597,2026-03-17 03:07:54,dashboard_viewed,analytics
E043380,C0597,2026-03-15 03:43:24,feature_used,analytics
E043381,C0597,2026-03-09 16:03:20,login,reports
E043382,C0597,2026-03-25 03:54:37,login,analytics
E043383,C0597,2026-03-07 20:30:54,login,integrations
E043384,C0597,2026-03-28 06:34:15,login,dashboard
E043385,C0597,2026-03-30 20:16:16,login,team_management
E043386,C0597,2026-03-03 23:31:33,integration_connected,dashboard
E043387,C0597,2026-03-15 19:21:27,feature_used,dashboard
E043388,C0597,2026-03-14 00:48:52,report_created,team_management
E043389,C0597,2026-03-12 04:40:56,dashboard_viewed,analytics
E043390,C0597,2026-03-16 01:06:42,login,dashboard
E043391,C0597,2026-03-29 18:17:37,integration_connected,integrations
E043392,C0597,2026-03-01 10:19:13,dashboard_viewed,integrations
E043393,C0597,2026-03-19 22:58:08,report_created,analytics
E043394,C0597,2026-03-11 13:26:25,dashboard_viewed,team_management
E043395,C0597,2026-03-19 20:31:46,feature_used,reports
E043396,C0597,2026-03-15 14:51:58,feature_used,reports
E043397,C0597,2026-04-19 11:47:12,dashboard_viewed,analytics
E043398,C0597,2026-04-04 22:45:05,feature_used,dashboard
E043399,C0597,2026-04-16 18:47:36,login,integrations
E043400,C0597,2026-04-23 14:08:47,login,analytics
E043401,C0597,2026-04-24 23:56:19,feature_used,dashboard
E043402,C0597,2026-04-20 16:46:33,feature_used,reports
E043403,C0597,2026-04-22 08:42:56,report_created,dashboard
E043404,C0597,2026-04-07 00:16:05,dashboard_viewed,analytics
E043405,C0597,2026-04-11 18:43:35,feature_used,analytics
E043406,C0597,2026-04-23 09:27:17,feature_used,integrations
E043407,C0597,2026-04-21 05:46:55,feature_used,reports
E043408,C0597,2026-04-18 20:47:39,team_member_invited,team_management
E043409,C0597,2026-04-05 16:44:30,integration_connected,analytics
E043410,C0597,2026-04-16 13:39:53,feature_used,dashboard
E043411,C0597,2026-04-07 00:54:17,login,reports
E043412,C0597,2026-04-13 03:58:45,integration_connected,dashboard
E043413,C0597,2026-04-28 05:00:55,dashboard_viewed,team_management
E043414,C0597,2026-04-08 12:18:19,feature_used,integrations
E043415,C0597,2026-04-11 05:47:45,login,analytics
E043416,C0597,2026-04-01 12:56:37,dashboard_viewed,analytics
E043417,C0597,2026-04-23 03:57:24,feature_used,analytics
E043418,C0597,2026-04-11 23:40:25,dashboard_viewed,reports
E043419,C0597,2026-04-21 00:36:46,feature_used,reports
E043420,C0597,2026-04-19 10:39:29,feature_used,team_management
E043421,C0597,2026-04-18 09:57:51,integration_connected,reports
E043422,C0598,2026-03-21 19:17:51,feature_used,reports
E043423,C0598,2026-03-24 03:38:53,feature_used,team_management
E043424,C0598,2026-03-24 04:03:19,feature_used,team_management
E043425,C0598,2026-03-26 08:05:26,login,analytics
E043426,C0598,2026-03-26 03:33:23,integration_failed,team_management
E043427,C0598,2026-03-22 17:06:10,integration_connected,integrations
E043428,C0598,2026-03-25 07:03:54,report_created,reports
E043429,C0598,2026-03-27 22:55:54,report_created,team_management
E043430,C0598,2026-03-21 13:00:07,login,reports
E043431,C0598,2026-03-27 18:53:25,dashboard_viewed,integrations
E043432,C0598,2026-04-16 14:03:00,integration_connected,analytics
E043433,C0598,2026-04-10 08:56:37,team_member_invited,team_management
E043434,C0598,2026-04-05 21:36:07,team_member_invited,analytics
E043435,C0598,2026-04-07 12:29:21,integration_connected,team_management
E043436,C0598,2026-04-10 01:14:56,login,team_management
E043437,C0598,2026-04-29 23:11:54,report_created,dashboard
E043438,C0598,2026-04-26 17:07:53,report_created,analytics
E043439,C0598,2026-04-26 22:32:47,team_member_invited,reports
E043440,C0598,2026-04-11 20:54:02,feature_used,team_management
E043441,C0599,2026-04-22 12:23:31,login,analytics
E043442,C0599,2026-04-11 00:29:11,feature_used,analytics
E043443,C0599,2026-04-13 04:10:37,integration_failed,team_management
E043444,C0599,2026-04-16 10:31:38,login,analytics
E043445,C0599,2026-04-28 13:05:20,dashboard_viewed,integrations
E043446,C0599,2026-04-19 16:06:03,feature_used,reports
E043447,C0599,2026-04-13 00:55:57,dashboard_viewed,reports
E043448,C0599,2026-04-11 20:01:37,login,team_management
E043449,C0599,2026-04-23 06:31:45,login,team_management
E043450,C0599,2026-04-24 08:12:34,login,reports
E043451,C0599,2026-04-20 14:19:09,feature_used,team_management
E043452,C0599,2026-04-25 23:07:59,team_member_invited,analytics
E043453,C0599,2026-04-10 08:21:08,integration_connected,reports
E043454,C0599,2026-04-18 00:08:23,report_created,integrations
E043455,C0599,2026-04-26 15:07:58,login,reports
E043456,C0599,2026-04-07 04:58:00,feature_used,integrations
E043457,C0599,2026-04-09 17:38:57,integration_failed,integrations
E043458,C0599,2026-04-10 02:45:50,login,integrations
E043459,C0599,2026-04-16 21:17:23,feature_used,integrations
E043460,C0599,2026-04-27 16:36:31,dashboard_viewed,dashboard
E043461,C0599,2026-04-09 06:41:49,login,dashboard
E043462,C0599,2026-04-10 16:55:11,integration_connected,analytics
E043463,C0599,2026-04-22 18:03:11,dashboard_viewed,reports
E043464,C0599,2026-04-15 00:29:59,login,integrations
E043465,C0599,2026-04-25 14:22:20,login,integrations
E043466,C0599,2026-04-06 14:03:40,login,dashboard
E043467,C0599,2026-04-06 01:16:59,login,dashboard
E043468,C0599,2026-04-24 14:48:42,feature_used,analytics
E043469,C0599,2026-04-11 13:48:28,report_created,reports
E043470,C0599,2026-04-06 05:39:54,login,reports
E043471,C0599,2026-04-25 00:00:54,integration_connected,team_management
E043472,C0599,2026-04-26 15:04:20,feature_used,integrations
E043473,C0599,2026-04-25 04:49:49,login,analytics
E043474,C0599,2026-04-28 09:51:01,dashboard_viewed,integrations
E043475,C0599,2026-04-09 10:48:11,feature_used,reports
E043476,C0599,2026-04-22 06:31:52,dashboard_viewed,dashboard
E043477,C0599,2026-04-29 01:25:50,integration_failed,reports
E043478,C0599,2026-04-24 16:59:46,feature_used,dashboard
E043479,C0599,2026-04-26 00:36:58,feature_used,dashboard
E043480,C0599,2026-04-13 07:13:31,report_created,reports
E043481,C0599,2026-04-10 11:13:50,feature_used,team_management
E043482,C0599,2026-04-25 08:09:14,dashboard_viewed,team_management
E043483,C0599,2026-04-16 21:39:05,dashboard_viewed,reports
E043484,C0599,2026-04-06 17:59:46,report_created,reports
E043485,C0599,2026-04-14 21:55:24,report_created,team_management
E043486,C0599,2026-04-14 13:15:50,team_member_invited,analytics
E043487,C0599,2026-04-18 20:52:05,login,reports
E043488,C0599,2026-04-21 08:06:24,dashboard_viewed,analytics
E043489,C0599,2026-04-10 17:58:19,dashboard_viewed,analytics
E043490,C0599,2026-04-21 09:05:49,login,team_management
E043491,C0599,2026-04-28 06:51:44,feature_used,dashboard
E043492,C0599,2026-04-16 16:30:07,report_created,analytics
E043493,C0599,2026-04-06 16:35:15,feature_used,reports
E043494,C0599,2026-04-20 13:46:29,login,team_management
E043495,C0599,2026-04-25 10:44:31,login,integrations
E043496,C0599,2026-04-09 01:58:11,dashboard_viewed,dashboard
E043497,C0599,2026-04-11 10:25:35,login,reports
E043498,C0599,2026-04-08 23:38:52,feature_used,reports
E043499,C0599,2026-04-16 17:20:11,dashboard_viewed,analytics
E043500,C0599,2026-04-21 00:27:34,login,team_management
E043501,C0599,2026-04-09 15:19:00,feature_used,team_management
E043502,C0599,2026-04-24 11:33:21,dashboard_viewed,dashboard
E043503,C0599,2026-04-22 22:25:47,dashboard_viewed,reports
E043504,C0599,2026-04-23 13:44:07,integration_failed,reports
E043505,C0599,2026-04-26 16:40:35,login,dashboard
E043506,C0599,2026-04-23 23:41:14,login,dashboard
E043507,C0599,2026-04-16 19:38:34,login,integrations
E043508,C0599,2026-04-18 09:00:26,feature_used,dashboard
E043509,C0599,2026-04-14 06:38:44,report_created,team_management
E043510,C0599,2026-04-29 22:48:16,login,dashboard
E043511,C0599,2026-04-16 07:59:58,feature_used,reports
E043512,C0599,2026-04-20 10:37:20,login,team_management
E043513,C0599,2026-04-08 19:09:12,dashboard_viewed,dashboard
E043514,C0599,2026-04-26 20:07:23,feature_used,team_management
E043515,C0599,2026-04-07 06:20:57,dashboard_viewed,dashboard
E043516,C0599,2026-04-06 23:35:09,feature_used,reports
E043517,C0599,2026-04-16 03:38:01,report_created,reports
E043518,C0599,2026-04-12 09:02:57,login,reports
E043519,C0600,2026-01-20 15:36:40,integration_connected,team_management
E043520,C0600,2026-01-24 21:52:39,integration_connected,team_management
E043521,C0600,2026-01-25 19:34:58,team_member_invited,dashboard
E043522,C0600,2026-01-23 04:31:47,feature_used,integrations
E043523,C0600,2026-01-23 11:47:10,integration_failed,analytics
E043524,C0600,2026-01-30 13:38:46,report_created,dashboard
E043525,C0600,2026-01-23 09:22:44,report_created,team_management
E043526,C0600,2026-02-20 22:16:02,dashboard_viewed,reports
E043527,C0600,2026-02-12 08:12:28,feature_used,team_management
E043528,C0600,2026-02-11 03:47:13,login,analytics
E043529,C0600,2026-02-18 02:02:05,dashboard_viewed,dashboard
E043530,C0600,2026-02-22 20:58:11,report_created,analytics
E043531,C0600,2026-02-12 08:57:43,integration_failed,dashboard
E043532,C0600,2026-02-16 16:53:38,dashboard_viewed,integrations
E043533,C0600,2026-03-05 06:40:14,dashboard_viewed,team_management
E043534,C0600,2026-03-14 05:53:47,report_created,analytics
E043535,C0600,2026-03-16 20:03:59,dashboard_viewed,analytics
E043536,C0600,2026-03-28 02:03:46,login,team_management
E043537,C0600,2026-03-28 16:06:13,report_created,analytics
E043538,C0600,2026-03-13 16:57:26,feature_used,dashboard
E043539,C0600,2026-03-20 11:53:23,login,analytics
E043540,C0600,2026-04-01 15:41:25,report_created,reports
E043541,C0600,2026-04-04 05:58:38,feature_used,reports
E043542,C0600,2026-04-03 10:17:39,integration_failed,team_management
E043543,C0600,2026-04-12 04:16:21,dashboard_viewed,team_management
E043544,C0600,2026-04-20 11:58:50,report_created,team_management
E043545,C0600,2026-04-21 02:56:42,dashboard_viewed,integrations
E043546,C0600,2026-04-17 11:59:54,dashboard_viewed,dashboard
E043547,C0601,2026-04-29 03:04:18,report_created,team_management
E043548,C0601,2026-04-29 21:54:44,report_created,analytics
E043549,C0601,2026-04-29 19:56:48,team_member_invited,dashboard
E043550,C0601,2026-04-29 15:29:02,login,dashboard
E043551,C0601,2026-04-29 15:50:02,team_member_invited,reports
E043552,C0601,2026-04-29 19:26:45,feature_used,integrations
E043553,C0601,2026-04-29 17:32:59,login,integrations
E043554,C0601,2026-04-29 00:52:14,login,integrations
E043555,C0601,2026-04-29 18:34:17,login,integrations
E043556,C0601,2026-04-29 08:55:44,dashboard_viewed,analytics
E043557,C0601,2026-04-29 01:26:28,integration_connected,dashboard
E043558,C0601,2026-04-29 08:33:21,team_member_invited,reports
E043559,C0601,2026-04-29 17:07:11,integration_connected,reports
E043560,C0601,2026-04-29 08:06:51,dashboard_viewed,team_management
E043561,C0601,2026-04-29 23:15:05,login,integrations
E043562,C0601,2026-04-29 23:40:06,feature_used,reports
E043563,C0601,2026-04-29 06:44:42,feature_used,reports
E043564,C0601,2026-04-29 13:48:47,dashboard_viewed,dashboard
E043565,C0601,2026-04-29 14:59:39,team_member_invited,reports
E043566,C0601,2026-04-29 11:00:50,integration_connected,integrations
E043567,C0601,2026-04-29 11:33:17,login,dashboard
E043568,C0601,2026-04-29 14:37:33,dashboard_viewed,integrations
E043569,C0601,2026-04-29 01:37:51,login,analytics
E043570,C0601,2026-04-29 05:43:28,login,dashboard
E043571,C0601,2026-04-29 01:40:15,dashboard_viewed,reports
E043572,C0601,2026-04-29 17:38:06,integration_failed,dashboard
E043573,C0601,2026-04-29 22:46:25,login,team_management
E043574,C0601,2026-04-29 11:04:41,dashboard_viewed,team_management
E043575,C0601,2026-04-29 15:20:24,integration_connected,reports
E043576,C0601,2026-04-29 14:25:57,feature_used,integrations
E043577,C0601,2026-04-29 17:41:21,integration_connected,dashboard
E043578,C0601,2026-04-29 11:32:52,report_created,analytics
E043579,C0601,2026-04-29 12:12:17,login,team_management
E043580,C0601,2026-04-29 20:34:50,dashboard_viewed,reports
E043581,C0601,2026-04-29 01:54:58,integration_failed,dashboard
E043582,C0601,2026-04-29 18:23:15,dashboard_viewed,analytics
E043583,C0601,2026-04-29 09:51:50,login,reports
E043584,C0601,2026-04-29 05:23:55,team_member_invited,dashboard
E043585,C0601,2026-04-29 11:09:01,dashboard_viewed,reports
E043586,C0601,2026-04-29 21:29:45,feature_used,dashboard
E043587,C0601,2026-04-29 12:14:50,feature_used,dashboard
E043588,C0601,2026-04-29 17:29:59,team_member_invited,analytics
E043589,C0601,2026-04-29 19:03:43,login,integrations
E043590,C0601,2026-04-29 22:08:01,login,reports
E043591,C0601,2026-04-29 07:32:00,dashboard_viewed,reports
E043592,C0601,2026-04-29 20:46:33,login,analytics
E043593,C0601,2026-04-29 18:44:13,feature_used,integrations
E043594,C0601,2026-04-29 08:18:19,integration_connected,dashboard
E043595,C0601,2026-04-29 02:38:43,login,analytics
E043596,C0601,2026-04-29 13:57:25,integration_connected,reports
E043597,C0601,2026-04-29 18:47:54,login,analytics
E043598,C0601,2026-04-29 02:34:45,login,reports
E043599,C0601,2026-04-29 06:52:00,feature_used,integrations
E043600,C0601,2026-04-29 07:14:09,login,reports
E043601,C0601,2026-04-29 08:52:21,dashboard_viewed,analytics
E043602,C0601,2026-04-29 23:39:48,feature_used,reports
E043603,C0601,2026-04-29 09:59:35,feature_used,dashboard
E043604,C0601,2026-04-29 09:58:10,dashboard_viewed,dashboard
E043605,C0601,2026-04-29 15:02:54,dashboard_viewed,dashboard
E043606,C0601,2026-04-29 17:13:57,integration_connected,team_management
E043607,C0601,2026-04-29 20:29:54,feature_used,integrations
E043608,C0601,2026-04-29 07:26:50,dashboard_viewed,analytics
E043609,C0601,2026-04-29 20:28:04,login,analytics
E043610,C0601,2026-04-29 23:31:08,integration_connected,analytics
E043611,C0601,2026-04-29 07:35:56,login,reports
E043612,C0602,2026-04-30 00:00:00,dashboard_viewed,team_management
E043613,C0602,2026-04-30 00:00:00,dashboard_viewed,team_management
E043614,C0602,2026-04-30 00:00:00,feature_used,analytics
E043615,C0602,2026-04-30 00:00:00,feature_used,reports
E043616,C0602,2026-04-30 00:00:00,report_created,dashboard
E043617,C0602,2026-04-30 00:00:00,login,reports
E043618,C0602,2026-04-30 00:00:00,login,reports
E043619,C0602,2026-04-30 00:00:00,feature_used,analytics
E043620,C0602,2026-04-30 00:00:00,team_member_invited,team_management
E043621,C0602,2026-04-30 00:00:00,login,team_management
E043622,C0602,2026-04-30 00:00:00,login,team_management
E043623,C0602,2026-04-30 00:00:00,feature_used,team_management
E043624,C0602,2026-04-30 00:00:00,integration_connected,integrations
E043625,C0602,2026-04-30 00:00:00,login,dashboard
E043626,C0602,2026-04-30 00:00:00,report_created,reports
E043627,C0602,2026-04-30 00:00:00,login,dashboard
E043628,C0602,2026-04-30 00:00:00,feature_used,reports
E043629,C0602,2026-04-30 00:00:00,feature_used,analytics
E043630,C0602,2026-04-30 00:00:00,report_created,reports
E043631,C0602,2026-04-30 00:00:00,feature_used,reports
E043632,C0602,2026-04-30 00:00:00,feature_used,reports
E043633,C0602,2026-04-30 00:00:00,dashboard_viewed,dashboard
E043634,C0602,2026-04-30 00:00:00,dashboard_viewed,team_management
E043635,C0602,2026-04-30 00:00:00,integration_connected,reports
E043636,C0602,2026-04-30 00:00:00,feature_used,team_management
E043637,C0602,2026-04-30 00:00:00,feature_used,reports
E043638,C0602,2026-04-30 00:00:00,report_created,analytics
E043639,C0602,2026-04-30 00:00:00,login,reports
E043640,C0602,2026-04-30 00:00:00,login,reports
E043641,C0602,2026-04-30 00:00:00,integration_connected,analytics
E043642,C0602,2026-04-30 00:00:00,feature_used,reports
E043643,C0602,2026-04-30 00:00:00,team_member_invited,dashboard
E043644,C0602,2026-04-30 00:00:00,integration_connected,analytics
E043645,C0602,2026-04-30 00:00:00,login,dashboard
E043646,C0602,2026-04-30 00:00:00,login,analytics
E043647,C0602,2026-04-30 00:00:00,login,dashboard
E043648,C0602,2026-04-30 00:00:00,feature_used,dashboard
E043649,C0602,2026-04-30 00:00:00,feature_used,reports
E043650,C0602,2026-04-30 00:00:00,dashboard_viewed,integrations
E043651,C0602,2026-04-30 00:00:00,dashboard_viewed,dashboard
E043652,C0602,2026-04-30 00:00:00,dashboard_viewed,team_management
E043653,C0602,2026-04-30 00:00:00,team_member_invited,team_management
E043654,C0602,2026-04-30 00:00:00,feature_used,analytics
E043655,C0602,2026-04-30 00:00:00,integration_failed,analytics
E043656,C0602,2026-04-30 00:00:00,dashboard_viewed,dashboard
E043657,C0602,2026-04-30 00:00:00,login,analytics
E043658,C0602,2026-04-30 00:00:00,login,integrations
E043659,C0602,2026-04-30 00:00:00,login,analytics
E043660,C0602,2026-04-30 00:00:00,team_member_invited,team_management
E043661,C0602,2026-04-30 00:00:00,feature_used,analytics
E043662,C0602,2026-04-30 00:00:00,feature_used,team_management
E043663,C0602,2026-04-30 00:00:00,team_member_invited,reports
E043664,C0602,2026-04-30 00:00:00,feature_used,dashboard
E043665,C0602,2026-04-30 00:00:00,feature_used,dashboard
E043666,C0602,2026-04-30 00:00:00,dashboard_viewed,integrations
E043667,C0602,2026-04-30 00:00:00,login,team_management
E043668,C0602,2026-04-30 00:00:00,dashboard_viewed,team_management
E043669,C0602,2026-04-30 00:00:00,login,reports
E043670,C0602,2026-04-30 00:00:00,login,integrations
E043671,C0602,2026-04-30 00:00:00,login,integrations
E043672,C0602,2026-04-30 00:00:00,feature_used,team_management
E043673,C0602,2026-04-30 00:00:00,dashboard_viewed,integrations
E043674,C0602,2026-04-30 00:00:00,login,analytics
E043675,C0602,2026-04-30 00:00:00,dashboard_viewed,integrations
E043676,C0602,2026-04-30 00:00:00,dashboard_viewed,integrations
E043677,C0602,2026-04-30 00:00:00,report_created,dashboard
E043678,C0602,2026-04-30 00:00:00,team_member_invited,dashboard
E043679,C0602,2026-04-30 00:00:00,feature_used,integrations
E043680,C0602,2026-04-30 00:00:00,dashboard_viewed,dashboard
E043681,C0602,2026-04-30 00:00:00,dashboard_viewed,team_management
E043682,C0602,2026-04-30 00:00:00,feature_used,integrations
E043683,C0602,2026-04-30 00:00:00,dashboard_viewed,analytics
E043684,C0602,2026-04-30 00:00:00,feature_used,integrations
E043685,C0602,2026-04-30 00:00:00,dashboard_viewed,analytics
E043686,C0602,2026-04-30 00:00:00,dashboard_viewed,dashboard
E043687,C0602,2026-04-30 00:00:00,login,reports
E043688,C0602,2026-04-30 00:00:00,login,integrations
E043689,C0602,2026-04-30 00:00:00,team_member_invited,integrations
E043690,C0602,2026-04-30 00:00:00,feature_used,integrations
E043691,C0602,2026-04-30 00:00:00,feature_used,team_management
E043692,C0602,2026-04-30 00:00:00,report_created,integrations
E043693,C0602,2026-04-30 00:00:00,dashboard_viewed,team_management
E043694,C0602,2026-04-30 00:00:00,login,integrations
E043695,C0602,2026-04-30 00:00:00,feature_used,reports
E043696,C0602,2026-04-30 00:00:00,integration_connected,team_management
E043697,C0602,2026-04-30 00:00:00,dashboard_viewed,reports
E043698,C0602,2026-04-30 00:00:00,integration_connected,analytics
E043699,C0602,2026-04-30 00:00:00,dashboard_viewed,team_management
